,id,title,body,tags
200,70375795,Postgres conversion rate,"I want to get conversion rate in postgresql. My data look like below:
input:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>id</th>
<th>count</th>
<th>type</th>
<th>converted</th>
</tr>
</thead>
<tbody>
<tr>
<td>1</td>
<td>30</td>
<td>A</td>
<td>true</td>
</tr>
<tr>
<td>2</td>
<td>20</td>
<td>A</td>
<td>false</td>
</tr>
<tr>
<td>3</td>
<td>13</td>
<td>B</td>
<td>false</td>
</tr>
<tr>
<td>4</td>
<td>7</td>
<td>B</td>
<td>true</td>
</tr>
</tbody>
</table>
</div>
As first step, I would like to get a sum of counts for each type with associated count field. I tried with different variations of  but couldn't get it. This middle step would look like:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>id</th>
<th>count</th>
<th>type</th>
<th>converted</th>
<th>sum</th>
</tr>
</thead>
<tbody>
<tr>
<td>1</td>
<td>30</td>
<td>A</td>
<td>true</td>
<td>50</td>
</tr>
<tr>
<td>2</td>
<td>7</td>
<td>B</td>
<td>true</td>
<td>20</td>
</tr>
</tbody>
</table>
</div>
I expect the following output:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>id</th>
<th>conversion_rate</th>
<th>type</th>
</tr>
</thead>
<tbody>
<tr>
<td>1</td>
<td>60%</td>
<td>A</td>
</tr>
<tr>
<td>2</td>
<td>35%</td>
<td>B</td>
</tr>
</tbody>
</table>
</div>
but my problem is to write proper SQL to get to the middle stept to get conversion rate in postgresql. My data look like below:
input:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>id</th>
<th>count</th>
<th>type</th>
<th>converted</th>
</tr>
</thead>
<tbody>
<tr>
<td>1</td>
<td>30</td>
<td>A</td>
<td>true</td>
</tr>
<tr>
<td>2</td>
<td>20</td>
<td>A</td>
<td>false</td>
</tr>
<tr>
<td>3</td>
<td>13</td>
<td>B</td>
<td>false</td>
</tr>
<tr>
<td>4</td>
<td>7</td>
<td>B</td>
<td>true</td>
</tr>
</tbody>
</table>
</div>
As first step, I would like to get a sum of counts for each type with associated count field. I tried with different variations of  but couldn't get it. This middle step would look like:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>id</th>
<th>count</th>
<th>type</th>
<th>converted</th>
<th>sum</th>
</tr>
</thead>
<tbody>
<tr>
<td>1</td>
<td>30</td>
<td>A</td>
<td>true</td>
<td>50</td>
</tr>
<tr>
<td>2</td>
<td>7</td>
<td>B</td>
<td>true</td>
<td>20</td>
</tr>
</tbody>
</table>
</div>
I expect the following output:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>id</th>
<th>conversion_rate</th>
<th>type</th>
</tr>
</thead>
<tbody>
<tr>
<td>1</td>
<td>60%</td>
<td>A</td>
</tr>
<tr>
<td>2</td>
<td>35%</td>
<td>B</td>
</tr>
</tbody>
</table>
</div>
but my problem is to write proper SQL to get to the middle step.",sql|postgresql
201,70304541,How to compare same period of different date ranges in columns in BigQuery standard SQL,"i have a hard time figuring out how to compare the same period (e.g. iso week 48) from different years for a certain metric in different columns. I am new to SQL and haven't fully understand how PARTITION BY works but guess that i'll need it for my desired output.
How can i sum the data from column &quot;metric&quot; and compare same periods of different date ranges (e.g. YEAR) in a table?
<strong>current table</strong>

<strong>desired output</strong>
<pre><code>iso_week          metric_thisYear        metric_prevYear       metric_prev2Year
48                     1850                   1750                   1520
...
</code></pre>",google-bigquery
202,70336666,Sum of cummulative difference within group in postgres,"I have a table that looks like the one below. I will like to find the sum of the cumulative difference between the target value daily actual value.

This is similar to this <a href=""https://stackoverflow.com/questions/22841206/calculating-cumulative-sum-in-postgresql"">Calculating Cumulative Sum in PostgreSQL</a> but not exactly the same.",sql|postgresql
203,70302004,How to find inactive users,Is it possible to find inactive PostgreSQL users? Does it have any activity log or something like this? My main goal is to find users that have not logged for a long timepossible to find inactive PostgreSQL users? Does it have any activity log or something like this? My main goal is to find users that have not logged for a long time possible to find inactive PostgreSQL users? Does it have any activity log or something like this? My main goal is to find users that have not logged for a long timepossible to find inactive PostgreSQL users? Does it have any activity log or something like this? My main goal is to find users that have not logged for a long time?,postgresql
204,70262470,All unique combinations of a column based on another one,"I have a table with the following columns:

I want to get all the combinations for each value of col2 with everything else but itself group by col1, i.e. achieve the following output:
<pre><code>col1 col2 col2_combo
1    1    2
3    3    2
3    3    1
3    3    4
3    2    1
3    2    4
3    1    4
</code></pre>
I have tried using self join of the table but I can't get a unique result, i.e. a single line for every two values combined.",sql|postgresql
205,70238420,Update sum with trigger,"I want to sum basket item price values and insert it into a payment as total price. I am trying to use a trigger for this but I am getting error near . Error msg: Expected expression, got 'select'. How do I deal with this?
<pre class=""lang-sql prettyprint-override""><code>CREATE FUNCTION make_sum() RETURNS TRIGGER
AS $$
    BEGIN
        UPDATE payment
            SET total_price = select sum(price) from basket where basket_id = new.basket_id;
        RETURN NULL;
END;$$ LANGUAGE plpgsql;
CREATE TRIGGER make_sum AFTER INSERT ON basket FOR EACH ROW EXECUTE make_sum()
</code></pre",sql|postgresql
206,70092638,In which table can I find the parameters of an uncommitted transaction in postgres,"If I start a transaction in a Postgres database
I can find it in the table  pg_stat_activity.
To retrieve the uncommitted transaction I use the following query:

This gives something like this:
<pre><code>datid            | 16397
datname          | msmith
pid              | 39437
leader_pid       | 
usesysid         | 16396
usename          | msmith
application_name | PostgreSQL JDBC Driver
client_addr      | 127.0.0.1
client_hostname  | 
client_port      | 58411
backend_start    | 2021-11-24 09:07:06.571559+01
xact_start       | 2021-11-24 09:07:22.584942+01
query_start      | 2021-11-24 09:07:31.82002+01
state_change     | 2021-11-24 09:07:31.820198+01
wait_event_type  | Client
wait_event       | ClientRead
state            | idle in transaction
backend_xid      | 3446
backend_xmin     | 
query            | update students set address_id=$1, age=$2, first_name=$3, last_name=$4 where student_id=$5
backend_type     | client backend
</code></pre>
In which table can I find the parameters for the prepared statement (update students set address_id=$1, age=$2, first_name=$3, last_name=$4 where student_id=$5)?",postgresql
207,70257757,Fill in null values using previous value using FIRST_VALUE or LAST_VALUE,"I am having a problem with filling in blank values using previous not null values.
I have tried using the FIRST_VALUE and LAST_VALUE formula, but I dont quite manage to get the desired results.
Here is an query with example data and what I have been trying to do.

And this produces this result
<a href=""https://i.stack.imgur.com/wBZt8.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/wBZt8.png"" alt=""enter image description here"" /></a>
And this is what I would like to get
<a href=""https://i.stack.imgur.com/chhHI.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/chhHI.png"" alt=""enter image description here"" /></a>
The problem is that I cant seem to find a way where it will fill in just the blanks with the previous or first value, and not overwrite every field.",google-bigquery
208,70149803,MySQL - Filter records using SUM,"I've a student table like below -

I want to find the student whose <strong>sum of marks</strong> is greater than 500, but I am not able to filter the records, however I develop below query.
<pre><code>mysql&gt; select * from student;
+------------+---------------+
| student_id | student_marks |
+------------+---------------+
|          1 |           220 |
|          2 |           100 |
|          3 |           280 |
|          2 |           430 |
|          1 |           300 |
+------------+---------------+
5 rows in set (0.00 sec)

mysql&gt; select student_id, sum(student_marks) from student group by student_id;
+------------+--------------------+
| student_id | sum(student_marks) |
+------------+--------------------+
|          1 |                520 |
|          2 |                530 |
|          3 |                280 |
+------------+--------------------+
3 rows in set (0.00 sec)
</code></pre>",mysql
209,70194526,"springboot,Can't connect to my database java.sql.SQLException: Access denied for user 'root'@'localhost' (using password: YES)","<pre class=""lang-java prettyprint-override""></pre>
my test
<pre class=""lang-java prettyprint-override""><code>@SpringBootTest
class Springboot04DataApplicationTests {

    @Autowired
    DataSource dataSource;
    @Test
    void contextLoads() throws SQLException {
        System.out.println(dataSource.getClass());

        Connection connection = dataSource.getConnection();
        System.out.println(connection);

    }

}
</code></pre>
here is my application.yml
<pre class=""lang-yaml prettyprint-override""><code>spring:
  datasource:
    username: root
    password: 011575
    url: jdbc:mysql://localhost:3306/mybatis?useSSL=false&amp;useUnicode=true&amp;characterEncoding=UTF-8&amp;allowPublicKeyRetrieval=true
    driver-class-name: com.mysql.cj.jdbc.Driver

</code></pre>
I confirmed that my username is root and my pwd is 011575.And also open the mysql service, please help me!
my test
<pre class=""lang-java prettyprint-override""><code>@SpringBootTest
class Springboot04DataApplicationTests {

    @Autowired
    DataSource dataSource;
    @Test
    void contextLoads() throws SQLException {
        System.out.println(dataSource.getClass());

        Connection connection = dataSource.getConnection();
        System.out.println(connection);

    }

}
</code></pre>
here is my application.yml
<pre class=""lang-yaml prettyprint-override""><code>spring:
  datasource:
    username: root
    password: 011575
    url: jdbc:mysql://localhost:3306/mybatis?useSSL=false&amp;useUnicode=true&amp;characterEncoding=UTF-8&amp;allowPublicKeyRetrieval=true
    driver-class-name: com.mysql.cj.jdbc.Driver

</code></pre>
I confirmed that my username is root and my pwd is 011575.And also open the mysql service, please help me!!",mysql
210,70350559,Group By weeks between two dates,"I have a table of  and it has a <code>created_at</code> field that stores the current date it's something like

I have a range of dates that is <code>2021-11-01</code> to <code>2021-11-30</code> and I'd like to calculate the count of logins on week bases within that date range.
I have tried a lot in mysql but no luck, I can easily write multiple queries to achieve my result but was thinking if there is a way to do this in just one query.
Expected result:
<pre><code>count, date
3, 2021-11-01
4, 2021-11-08
46, 2021-11-15
</code></pre>
I wrote a simple query but couldn't get how would I iterate to get weeks
<pre><code>SELECT count(id), CONCAT('Week ',WEEK('2021-11-30')) week
FROM logins
</code></pre>",mysql
211,70315455,Count sum with trigger for delete/update/insert,"I want to create trigger that updates price in a row. However this works fine whenever I am adding an amount, but it doesn't work whenever I am deleting the item or updating with smaller value. How can I make this trigger to work for all the 3 needs? I don't want to write multiple of triggers to handle this.
<pre class=""lang-sql prettyprint-override""></pre",sql|postgresql
212,70083613,dynamic dblink in postgresql,"i have this piece of code :

But when i run it, it says that my 'toto' connection does not exists when trying to disconnect it.
I've tried multiple things but nothing worked. I think there is something wrong with my dblink_connect, somehow it does not create the connection.
thanks for your help.",postgresql
213,70282803,How return a value with mysql query depending on condition?,"I have the next mysql table:

I´d like a sql to return '1':
<ol>
<li>If I found at least one &quot;med_id&quot; having a &quot;conv_id&quot;.</li>
<li>If the table is empty</li>
</ol>
otherwise return '0'
I have tried something as:
<pre><code>select IFNULL( (select '1' from cl_convenios_do_medico CC where 
    CC.med_id=&lt;my_med_id&gt; and CC.conv_id=&lt;my_conv_id&gt; ) 
    and  exists(select '1' from cl_convenios_do_medico CC where CC.med_id=&lt;my_med_id&gt; limit 1),'0') as result
</code></pre>
If seems to work when the table is not empty, but fail if table is empty.
Maybe someone has a simpler solution.",mysql
214,70365702,How to map column name into query response if there is data present in column?,"So lets say I have table like this with unknown number of columns. I would like to know if there is a way to map  struct properties into columns.

My desired output from this table would be like this
<pre><code>ID | env 
1  | foo 
2  | foo 
2  | bar 
3  | xyz
</code></pre>",google-bigquery
215,70325309,grouping by parameters in postgres sql function and returning column name identical to the parameter,"I have a query

which I want to wrap in a function where usertype is a parameter
<pre><code>create or replace function myfun(facet text)
RETURNS TABLE(total_accounts bigint, facet text)

LANGUAGE plpgsql
AS $$
    select count(distinct id), facet from mytable group by facet;
$$;
select * from myfun('usertype');
</code></pre>
so that output column name also depends on the parameter I send.
But it shows an error 'parameter facet is used more than once'.
how do I make the output identical to the original query when I pass 'usertype' as a parameter?",sql|postgresql
216,70235449,"Using WITH Clause and ""RETURN QUERY SELECT"" Together","I have a problem using WITH clause and &quot;RETURN QUERY SELECT&quot; together.
I tried the following &quot;simplified&quot; function, but got an error.  How can I return result-set from WITH clause statement?
",postgresql
217,70280580,SQL query to get values by the calendar month,"I have the following schema:

and i want to get a return object that has the industry id along with the number of items but based on the calendar month for the previous two months, not including the current. So i want the number of items in October and the number in November.
What i have, that is not working
<pre><code>SELECT industry_id,
    sum(
        CASE
            WHEN start_date &gt;= (date_trunc('month', start_date) - interval '1 month')::date AND start_date &lt; (date_trunc('month', start_date) - interval '2 month')::date THEN 1
            ELSE 0
        END) AS last_month,
    sum(
        CASE
            WHEN start_date &gt;= (date_trunc('month', start_date) - interval '2 month')::date AND start_date &lt;= (date_trunc('month', start_date) - interval '3 month')::date THEN 1
            ELSE 0
        END) AS prev_month
   FROM phone_clicks
   Group by industry_id
</code></pre>
What i am currently getting from the above :
<pre><code>industry_id last_month  prev_month
     4          0           0
     1          0           0
     3          0           0
     2          0           0
</code></pre>
What i am expecting:
<pre><code>industry_id last_month  prev_month
     4          1           0
     1          1           2
     3          1           1
     2          1           1
</code></pre>
So industry 1, it has two items with start_date in October and 1 in November.",sql|postgresql
218,70356737,MySQL JSON_INSERT() of an Array into Object creates Escape characters,"MySQL v8.
The line of code below:

Will insert a JSON array into a JSON object. However, it is also introducing escape characters when doing so.

I have read through this documentation several times and I cannot see what/where I am going wrong:
<a href=""https://dev.mysql.com/doc/refman/5.7/en/json-modification-functions.html#function_json-set"" rel=""nofollow noreferrer"">https://dev.mysql.com/doc/refman/5.7/en/json-modification-functions.html#function_json-set</a>
<a href=""https://dev.mysql.com/doc/refman/8.0/en/json.html#json-normalization"" rel=""nofollow noreferrer"">https://dev.mysql.com/doc/refman/8.0/en/json.html#json-normalization</a>",mysql
